date,price,bedrooms,bathrooms,home sqft,lot sqft,floors,condition,year built,street,city,country
2014-05-28 00:00:00,490000.0,4.0,2.5,2360,4367,2.0,3,2003,12977 NE 201st St,Woodinville,USA
2014-05-28 00:00:00,465000.0,3.0,2.25,1840,5752,2.0,3,2003,11526 NE 116th St,Kirkland,USA
2014-05-28 00:00:00,515000.0,4.0,2.5,2680,7178,2.0,3,2004,36231 SE Isley St,Snoqualmie,USA
2014-05-28 00:00:00,430000.0,3.0,3.75,3890,7140,1.0,3,1943,10631 Forest Ave S,Seattle,USA
2014-05-28 00:00:00,253400.0,3.0,2.0,1400,8640,1.0,5,1968,1033 S 316th St,Federal Way,USA
2014-05-28 00:00:00,355000.0,3.0,2.5,2400,9701,1.0,3,1990,4621 SW 327th Pl,Federal Way,USA
2014-05-28 00:00:00,740000.0,4.0,2.25,2920,46355,2.0,4,1998,28412 SE 43rd St,Fall City,USA
2014-05-28 00:00:00,186950.0,2.0,2.0,1390,1302,2.0,3,1986,312 S 328th Ln,Federal Way,USA
2014-05-28 00:00:00,306000.0,3.0,2.5,1680,11193,2.0,3,1984,16084 SE 172nd Pl,Renton,USA
2014-05-28 00:00:00,510000.0,4.0,1.5,2040,8800,1.0,4,1961,1518 150th Ave SE,Bellevue,USA
2014-05-28 00:00:00,345000.0,2.0,1.0,1080,4000,1.0,3,1940,8351 Jones Ave NW,Seattle,USA
2014-05-28 00:00:00,875000.0,3.0,2.75,2280,4280,1.0,5,1917,1829 N 55th St,Seattle,USA
2014-05-28 00:00:00,700000.0,4.0,3.5,4490,5099,2.0,3,2006,6818 Pinehurst Ave SE,Snoqualmie,USA
2014-05-28 00:00:00,1400000.0,4.0,3.25,4700,9160,1.0,3,2005,5700-5798 SW Hinds St,Seattle,USA
2014-05-28 00:00:00,499950.0,4.0,2.5,2798,4473,2.0,3,2012,19296-19336 102nd Ave SE,Renton,USA
2014-05-28 00:00:00,739000.0,3.0,2.5,2810,5400,2.0,3,2005,11814 167th Pl NE,Redmond,USA
2014-05-28 00:00:00,363000.0,4.0,2.5,3753,7204,2.0,3,2008,33415 41st Ave SW,Federal Way,USA
2014-05-28 00:00:00,782000.0,4.0,3.5,3910,8095,2.0,3,2007,4801-4999 229th Ave SE,Issaquah,USA
2014-05-28 00:00:00,325000.0,2.0,2.5,1050,1609,2.0,3,2005,1505 S Plum St,Seattle,USA
2014-05-29 00:00:00,485000.0,4.0,1.0,1600,4300,1.5,4,1916,1215 N 50th St,Seattle,USA
2014-05-29 00:00:00,452000.0,4.0,2.25,2590,10002,1.0,4,1968,19311 59th Pl NE,Kenmore,USA
2014-05-29 00:00:00,264950.0,4.0,2.25,1720,9753,1.0,4,1978,34434 30th Ave SW,Federal Way,USA
2014-05-29 00:00:00,472000.0,6.0,2.5,4410,14034,1.0,4,1965,806 S 295th Pl,Federal Way,USA
2014-05-29 00:00:00,267500.0,3.0,1.75,1590,11914,1.0,3,1957,17904 Military Rd S,SeaTac,USA
2014-05-29 00:00:00,565000.0,4.0,2.5,2440,22594,2.0,3,1996,2525 276th Ct NE,Redmond,USA
2014-05-29 00:00:00,535000.0,3.0,2.5,1360,1016,3.0,3,2003,501 NE Ravenna Blvd,Seattle,USA
2014-05-29 00:00:00,389000.0,2.0,1.0,910,7000,1.0,3,1952,2043 NE 98th St,Seattle,USA
2014-05-29 00:00:00,400000.0,4.0,1.5,1390,7200,1.0,3,1965,2150 N 128th St,Seattle,USA
2014-05-29 00:00:00,264000.0,3.0,1.5,1470,14821,1.0,4,1958,14435 SE 263rd St,Kent,USA
2014-05-29 00:00:00,690000.0,4.0,2.5,2920,9904,2.0,4,1990,25919 SE 37th Way,Issaquah,USA
2014-05-29 00:00:00,412000.0,3.0,1.75,1950,52256,1.0,4,1985,32119 199th Ave SE,Kent,USA
2014-05-29 00:00:00,695000.0,3.0,2.5,2390,4555,2.0,3,2006,1118 235th Pl NE,Sammamish,USA
2014-05-29 00:00:00,246500.0,3.0,1.5,1270,11600,1.0,4,1964,10804 SE 218th St,Kent,USA
2014-05-29 00:00:00,230000.0,2.0,1.0,950,7560,1.0,3,1958,17018 124th Ave SE,Renton,USA
2014-05-29 00:00:00,302000.0,2.0,1.0,900,423838,1.0,5,1925,18923 SE 416th St,Enumclaw,USA
2014-05-29 00:00:00,820000.0,4.0,2.25,2280,6660,1.5,3,1940,811 W Bertona St,Seattle,USA
2014-05-29 00:00:00,145000.0,3.0,1.0,1010,5490,1.0,3,1954,14056 31st Ave S,SeaTac,USA
2014-05-29 00:00:00,436500.0,2.0,1.0,1260,5000,1.0,3,1951,3028 NW 68th St,Seattle,USA
2014-05-29 00:00:00,2453500.0,4.0,3.5,4730,13586,1.5,5,1935,1404 Broadmoor Dr E,Seattle,USA
2014-05-29 00:00:00,672000.0,3.0,2.5,2620,21587,2.0,3,1992,3249 E Ames Lake Dr NE,Redmond,USA
2014-05-29 00:00:00,680000.0,3.0,2.25,2330,4000,1.5,5,1927,6032 35th Ave NE,Seattle,USA
2014-05-29 00:00:00,750500.0,5.0,3.0,2170,2440,1.5,4,1911,1006 NE Ravenna Blvd,Seattle,USA
2014-05-29 00:00:00,550000.0,5.0,2.0,2450,9488,1.0,4,1900,10515 Ashworth Ave N,Seattle,USA
2014-05-29 00:00:00,266500.0,4.0,1.75,1880,7632,1.0,4,1978,32740-32998 30th Ave SW,Federal Way,USA
2014-05-29 00:00:00,619000.0,4.0,2.0,2300,3400,1.5,5,1915,308 NW 67th St,Seattle,USA
2014-05-29 00:00:00,405000.0,3.0,2.0,1240,14404,1.0,3,1988,6019 210th Ave NE,Redmond,USA
2014-05-29 00:00:00,300000.0,2.0,1.0,820,3844,1.0,4,1916,723 N 105th St,Seattle,USA
2014-05-29 00:00:00,231000.0,4.0,2.0,1530,6375,2.0,3,1942,14904 133rd Ave SE,Renton,USA
2014-05-29 00:00:00,790000.0,5.0,3.25,2900,12160,1.0,4,1967,465 129th Pl NE,Bellevue,USA
2014-05-29 00:00:00,400000.0,4.0,2.75,1240,3867,1.0,3,1987,12001 Bartlett Ave NE,Seattle,USA
2014-05-29 00:00:00,950000.0,4.0,3.5,4140,13392,2.0,3,2000,8507 146th Pl SE,Newcastle,USA
2014-05-29 00:00:00,450000.0,4.0,2.0,2240,7725,1.0,5,1956,2503 SW Portland Ct,Seattle,USA
2014-05-29 00:00:00,595000.0,3.0,2.0,1480,5000,1.0,4,1928,7728 11th Ave NW,Seattle,USA
2014-05-29 00:00:00,332000.0,3.0,2.25,2270,8876,1.0,3,1977,3109 SE 17th Ct,Renton,USA
2014-05-29 00:00:00,155000.0,3.0,1.0,1250,6250,1.0,2,1949,8215 8th Ave S,Seattle,USA
2014-05-29 00:00:00,400000.0,5.0,2.0,1930,9747,1.0,4,1962,20210 78th Pl NE,Kenmore,USA
2014-05-29 00:00:00,349000.0,4.0,1.75,1700,7800,1.0,5,1981,4518 SE 4th St,Renton,USA
2014-05-29 00:00:00,529000.0,3.0,1.0,1590,6420,1.0,3,1944,4531 SW Webster St,Seattle,USA
2014-05-29 00:00:00,405000.0,5.0,1.75,1880,10000,1.0,3,1963,10414 NE 131st St,Kirkland,USA
2014-05-29 00:00:00,635200.0,4.0,1.75,1640,4240,1.0,5,1921,6517 Dibble Ave NW,Seattle,USA
2014-05-29 00:00:00,540000.0,3.0,1.5,2600,5085,1.0,4,1940,4118 35th Ave SW,Seattle,USA
2014-05-29 00:00:00,402000.0,2.0,1.0,710,1173,2.0,4,1943,2348 Fairview Ave E,Seattle,USA
2014-05-29 00:00:00,3100000.0,6.0,4.25,6980,15682,3.0,4,1999,5243 Forest Ave SE,Mercer Island,USA
2014-05-29 00:00:00,329932.0,3.0,1.5,1460,5040,1.0,3,1971,11221 Palatine Ave N,Seattle,USA
2014-05-29 00:00:00,300000.0,3.0,2.5,2080,9827,2.0,3,1989,4815 SW 330th Ct,Federal Way,USA
2014-05-29 00:00:00,525000.0,5.0,2.5,2630,9216,2.0,3,2003,27831 NE 153rd Pl,Duvall,USA
2014-05-29 00:00:00,2750000.0,4.0,3.25,4430,21000,2.0,3,1952,3239 78th Pl NE,Medina,USA
2014-05-29 00:00:00,602500.0,4.0,2.5,2760,6850,2.0,3,1999,7606 116th Ave SE,Newcastle,USA
2014-05-29 00:00:00,400000.0,4.0,2.0,1670,12056,1.0,3,1955,7221 NE 156th St,Kenmore,USA
2014-05-29 00:00:00,445000.0,4.0,1.75,1990,4725,1.5,4,1944,3713 SW Sullivan St,Seattle,USA
2014-05-29 00:00:00,525000.0,3.0,3.0,2600,5238,1.5,3,1989,28624 6th Pl S,Des Moines,USA
2014-05-29 00:00:00,395000.0,2.0,1.0,1320,1824,1.5,4,1909,2000 30th Ave S,Seattle,USA
2014-05-29 00:00:00,510000.0,3.0,1.5,2240,3800,2.0,3,1929,8205 20th Ave NE,Seattle,USA
2014-05-29 00:00:00,723000.0,4.0,2.25,1960,8680,1.0,4,1959,233 111th Ave SE,Bellevue,USA
2014-05-29 00:00:00,503000.0,3.0,2.0,2590,108900,2.0,3,1988,21409 SE 215th St,Maple Valley,USA
2014-05-29 00:00:00,672500.0,4.0,2.75,2620,6707,2.0,3,2000,22615 SE 14th Pl,Sammamish,USA
2014-05-29 00:00:00,860000.0,3.0,2.5,2770,9136,2.0,3,1991,17012 SE 47th Way,Bellevue,USA
2014-05-29 00:00:00,475300.0,3.0,1.0,2110,10005,1.0,5,1924,9719 130th Ave NE,Kirkland,USA
2014-05-29 00:00:00,295000.0,4.0,2.5,2290,4539,2.0,3,2001,530 Olympia Ave SE,Renton,USA
2014-05-29 00:00:00,1425000.0,4.0,4.25,4960,6000,2.5,3,1909,2611 1st Ave N,Seattle,USA
2014-05-29 00:00:00,250000.0,2.0,1.0,1110,26051,1.0,3,1951,3218 S 148th St,SeaTac,USA
2014-05-29 00:00:00,658000.0,4.0,2.75,3310,6166,2.0,3,2008,8830 McIntosh Ct SE,Snoqualmie,USA
2014-05-29 00:00:00,83000.0,2.0,1.0,900,8580,1.0,3,1918,14440 51st Ave S,Tukwila,USA
2014-05-29 00:00:00,685000.0,3.0,1.75,1940,7313,1.0,4,1960,8750 Fauntlee Crest SW,Seattle,USA
2014-05-29 00:00:00,210000.0,3.0,1.75,1590,7617,2.0,3,1986,1626 S 245th Pl,Des Moines,USA
2014-05-29 00:00:00,650880.0,3.0,2.5,2930,6050,2.0,3,2008,34303 Elm Ave SE,Snoqualmie,USA
2014-05-29 00:00:00,350000.0,4.0,2.5,2040,22653,2.0,3,2011,2471 S 116th Way,Seattle,USA
2014-05-29 00:00:00,305000.0,2.0,2.25,1000,905,3.0,3,2006,7534 24th Ave NW,Seattle,USA
2014-05-29 00:00:00,645000.0,3.0,3.25,1730,1229,2.0,3,2008,1949-1953 9th Ave W,Seattle,USA
2014-05-30 00:00:00,385000.0,3.0,1.0,1220,4800,1.0,3,1901,1915 E Marion St,Seattle,USA
2014-05-30 00:00:00,860000.0,3.0,2.25,3060,12095,2.0,3,1983,4651 175th Ave SE,Bellevue,USA
2014-05-30 00:00:00,395000.0,4.0,2.5,2910,5000,2.0,3,2002,24923 161st Pl SE,Covington,USA
2014-05-30 00:00:00,260000.0,3.0,1.75,1050,5850,1.0,3,1980,16241 19th Ave SW,Burien,USA
2014-05-30 00:00:00,196440.0,3.0,2.0,1560,7352,1.0,3,1992,130 Main St,Algona,USA
2014-05-30 00:00:00,425000.0,3.0,1.75,1680,3000,1.0,4,1900,927 N 79th St,Seattle,USA
2014-05-30 00:00:00,2400000.0,4.0,3.25,4140,20734,1.0,3,1977,9415 NE 27th St,Clyde Hill,USA
2014-05-30 00:00:00,369000.0,3.0,2.0,1550,8509,1.0,3,1959,8102 7th Ave SW,Seattle,USA
2014-05-30 00:00:00,1385000.0,6.0,2.75,5700,20000,1.0,4,1977,4600-4748 136th Ave SE,Bellevue,USA
2014-05-30 00:00:00,349900.0,3.0,2.5,2200,7278,2.0,3,1990,15637 156th Pl SE,Renton,USA
2014-05-30 00:00:00,650000.0,2.0,2.5,1740,2500,2.0,3,1994,319 25th Ave E,Seattle,USA
2014-05-30 00:00:00,299950.0,3.0,1.0,1210,9525,1.0,3,1955,8430 8th Ave SW,Seattle,USA
2014-05-30 00:00:00,625000.0,4.0,3.25,4240,25639,2.0,3,1989,30924 36th Ave SW,Federal Way,USA
2014-05-30 00:00:00,190000.0,3.0,2.25,1590,11745,1.0,3,1978,27523-27527 43rd Ave S,Auburn,USA
2014-05-30 00:00:00,715000.0,4.0,1.75,3420,7200,1.0,5,1947,10718 Exeter Ave NE,Seattle,USA
2014-05-30 00:00:00,659000.0,4.0,2.5,3190,11375,1.0,5,1946,10326 Fischer Pl NE,Seattle,USA
2014-05-30 00:00:00,490000.0,3.0,1.75,1920,5405,1.0,4,1947,4832 38th Ave SW,Seattle,USA
2014-05-30 00:00:00,415000.0,2.0,1.75,1340,4664,1.0,3,2004,13283 228th Pl NE,Redmond,USA
2014-05-30 00:00:00,750000.0,3.0,1.75,1700,8400,1.0,3,1947,3621 45th Ave W,Seattle,USA
2014-05-30 00:00:00,700000.0,4.0,2.5,2310,3570,1.5,3,1927,8216 Linden Ave N,Seattle,USA
2014-05-30 00:00:00,425000.0,3.0,1.75,1510,44000,1.0,3,1989,12629 468th Ave SE,North Bend,USA
2014-05-30 00:00:00,642000.0,3.0,2.5,2670,10082,1.0,3,1987,2834 220th Pl NE,Sammamish,USA
2014-05-30 00:00:00,655000.0,4.0,2.25,2060,8470,1.0,3,1983,4730 162nd Ct SE,Bellevue,USA
2014-05-30 00:00:00,1365000.0,3.0,2.5,2090,6000,1.5,4,1928,3832 43rd Ave NE,Seattle,USA
2014-05-30 00:00:00,458000.0,5.0,2.5,3090,23265,1.0,3,1957,9631 NE 198th St,Bothell,USA
2014-05-30 00:00:00,330000.0,2.0,2.5,1240,1546,2.0,3,2007,4346 28th Ave S,Seattle,USA
2014-05-30 00:00:00,384950.0,3.0,2.5,1860,3690,2.0,3,2000,7556 NE 203rd St,Kenmore,USA
2014-05-30 00:00:00,560000.0,3.0,1.5,2000,7350,1.0,3,1953,10605 9th Ave NW,Seattle,USA
2014-05-30 00:00:00,950000.0,4.0,1.75,2500,92347,1.0,4,1970,7615 E Mercer Way,Mercer Island,USA
2014-05-30 00:00:00,465000.0,4.0,2.25,1820,20349,1.0,5,1977,15812 182nd Ave NE,Woodinville,USA
2014-05-30 00:00:00,425000.0,3.0,2.25,1820,8058,1.0,3,1974,13807 129th Pl NE,Kirkland,USA
2014-05-30 00:00:00,315000.0,3.0,2.0,1060,5750,1.0,3,1981,5452 31st Ave SW,Seattle,USA
2014-05-30 00:00:00,530000.0,3.0,2.5,1950,9906,2.0,3,1988,23438 NE 29th Pl,Sammamish,USA
2014-05-30 00:00:00,399000.0,2.0,1.0,940,4800,1.0,4,1911,3209 63rd Ave SW,Seattle,USA
2014-05-30 00:00:00,168000.0,2.0,1.5,1220,3568,1.5,4,1976,24709 13th Ave S,Des Moines,USA
2014-05-30 00:00:00,1886700.0,5.0,3.5,4180,17935,2.0,3,2004,2526 104th Ave SE,Bellevue,USA
2014-05-30 00:00:00,374000.0,3.0,1.0,1200,9800,1.0,4,1971,15616 173rd Ave NE,Woodinville,USA
2014-05-30 00:00:00,740000.0,5.0,3.75,3990,18897,2.0,3,1937,1714 NE Brockman Pl,Seattle,USA
2014-05-30 00:00:00,280000.0,2.0,1.0,1880,7560,1.0,3,1919,8611 32nd Ave SW,Seattle,USA
2014-05-30 00:00:00,322000.0,4.0,2.5,2280,7200,2.0,3,1994,10012 SE 244th Ct,Kent,USA
2014-05-30 00:00:00,459900.0,3.0,1.75,2580,11000,1.0,4,1951,4525 119th Ave SE,Bellevue,USA
2014-05-30 00:00:00,750000.0,4.0,2.75,2600,4674,1.0,3,1976,6820 39th Ave NE,Seattle,USA
2014-05-30 00:00:00,1256500.0,4.0,2.5,3150,13700,2.0,4,1966,8551 SE 80th St,Mercer Island,USA
2014-05-30 00:00:00,3710000.0,4.0,3.5,5550,28078,2.0,4,2000,3222 78th Pl NE,Medina,USA
2014-05-30 00:00:00,427000.0,5.0,2.75,2220,4000,1.0,3,1973,3112 21st Ave S,Seattle,USA
2014-05-30 00:00:00,800000.0,2.0,2.25,1730,31491,2.0,4,1947,10060 SW Dock St,Vashon,USA
2014-05-30 00:00:00,735000.0,4.0,3.0,2840,4120,1.5,4,1931,3849 Cascadia Ave S,Seattle,USA
2014-05-30 00:00:00,642000.0,4.0,2.5,2560,8780,2.0,3,1992,3964 262nd Ave SE,Issaquah,USA
2014-05-30 00:00:00,240000.0,3.0,2.0,1330,6000,1.0,4,1900,527 S Donovan St,Seattle,USA
2014-05-30 00:00:00,645500.0,2.0,1.0,1890,5202,1.5,4,1909,6723 17th Ave NW,Seattle,USA
2014-05-30 00:00:00,840000.0,7.0,4.5,4290,37607,1.5,5,1982,13527 231st Pl SE,Issaquah,USA
2014-05-30 00:00:00,475000.0,2.0,2.0,1540,54450,2.0,3,1983,3304 288th Ave NE,Redmond,USA
2014-05-30 00:00:00,568000.0,4.0,2.0,2340,50233,1.0,4,1966,2202 238th Ave SE,Sammamish,USA
2014-05-30 00:00:00,325000.0,3.0,1.75,2180,10230,1.0,4,1961,9670 41st Ave S,Seattle,USA
2014-05-30 00:00:00,825500.0,3.0,2.5,2780,11964,2.0,3,2009,12449 94th Ave NE,Kirkland,USA
2014-05-30 00:00:00,499431.0,4.0,2.75,2620,6019,2.0,3,2013,1107 SE 10th St,North Bend,USA
2014-05-30 00:00:00,919204.0,4.0,3.5,3760,5000,2.0,3,2014,2822 NW 74th St,Seattle,USA
2014-05-30 00:00:00,545000.0,4.0,2.5,2720,4738,2.0,3,2012,35229 SE Terrace St,Snoqualmie,USA
2014-05-31 00:00:00,660000.0,3.0,2.25,2675,40910,2.0,3,1984,21311 SE 20th St,Sammamish,USA
2014-05-31 00:00:00,538888.0,5.0,2.75,2080,13189,2.0,3,1987,23022 NE 21st St,Sammamish,USA
2014-05-31 00:00:00,693000.0,3.0,2.5,2460,12028,2.0,3,1996,Valley View Trail,Redmond,USA
2014-05-31 00:00:00,289950.0,3.0,2.5,1960,3480,2.0,3,2004,2826 Access Rd,Renton,USA
2014-05-31 00:00:00,587000.0,4.0,2.5,2550,6256,2.0,3,1992,13013 NE 202nd Pl,Woodinville,USA
2014-05-31 00:00:00,615000.0,3.0,2.25,1760,1146,3.0,3,2014,601 22nd Ave,Seattle,USA
2014-06-01 00:00:00,459000.0,3.0,1.75,1620,7330,1.0,4,1974,9607 NE 128th St,Kirkland,USA
2014-06-01 00:00:00,243000.0,3.0,1.75,1790,12000,1.0,3,1960,23042 16th Ave S,Des Moines,USA
2014-06-01 00:00:00,1505000.0,4.0,3.5,3480,7232,2.0,3,1926,1905 33rd Ave S,Seattle,USA
2014-06-01 00:00:00,660000.0,4.0,1.75,2780,9900,2.0,4,1978,20850 NE 26th Pl,Sammamish,USA
2014-06-01 00:00:00,1595000.0,5.0,3.0,3640,8239,2.0,3,1982,17200 SE 29th Ct,Bellevue,USA
2014-06-01 00:00:00,250000.0,1.0,1.0,750,4000,1.0,3,1918,4356 SW Concord St,Seattle,USA
2014-06-02 00:00:00,315000.0,3.0,1.0,960,6634,1.0,3,1952,1715 NE 135th St,Seattle,USA
2014-06-02 00:00:00,404000.0,3.0,1.5,2030,8880,1.0,3,1963,4915 17th Ave S,Seattle,USA
2014-06-02 00:00:00,559900.0,3.0,2.75,2930,5569,1.0,3,2004,18960 131st Pl NE,Woodinville,USA
2014-06-02 00:00:00,285000.0,2.0,2.5,1380,1073,2.0,3,2011,2802 SW Bataan St,Seattle,USA
2014-06-02 00:00:00,500000.0,3.0,2.0,1720,5525,1.0,5,1941,4825 27th Ave S,Seattle,USA
2014-06-02 00:00:00,380000.0,2.0,1.0,1210,4800,1.0,3,1950,4532 13th Ave S,Seattle,USA
2014-06-02 00:00:00,469000.0,3.0,1.0,950,4250,1.5,5,1948,1911 E Columbia St,Seattle,USA
2014-06-02 00:00:00,405000.0,2.0,1.75,1710,4234,2.0,3,1920,4131 SW Kenyon St,Seattle,USA
2014-06-02 00:00:00,439900.0,2.0,2.0,1410,12282,1.5,5,1909,31103 SE 85th Pl,Preston,USA
2014-06-02 00:00:00,525000.0,4.0,2.5,2910,7631,2.0,3,2006,25480 SE 275th Pl,Maple Valley,USA
2014-06-02 00:00:00,580000.0,4.0,2.5,2220,7064,2.0,3,1988,4055 238th Pl SE,Issaquah,USA
2014-06-02 00:00:00,1250000.0,5.0,3.25,3160,13238,2.0,5,1972,7325 86th Ave SE,Mercer Island,USA
2014-06-02 00:00:00,275000.0,3.0,2.0,1380,4500,1.0,3,2008,24031 SE 262nd Pl,Maple Valley,USA
2014-06-02 00:00:00,629000.0,3.0,2.0,1760,5000,1.0,5,1920,2439 Piedmont Pl W,Seattle,USA
2014-06-02 00:00:00,395000.0,1.0,1.0,730,3000,1.0,3,1911,6215 30th Ave NW,Seattle,USA
2014-06-02 00:00:00,965000.0,4.0,2.5,2460,5000,2.0,5,1938,1024 Washington Pl E,Seattle,USA
2014-06-02 00:00:00,820000.0,3.0,1.75,2160,6272,1.0,4,1960,2000-2098 NE 68th St,Seattle,USA
2014-06-02 00:00:00,661000.0,4.0,2.25,1990,4600,1.5,4,1932,4426 38th Ave SW,Seattle,USA
2014-06-02 00:00:00,789000.0,3.0,3.0,3740,39640,2.0,3,1991,9900 SW Quartermaster Dr,Vashon,USA
2014-06-02 00:00:00,668500.0,4.0,2.5,2710,5500,2.0,3,1999,667 237th Pl SE,Sammamish,USA
2014-06-02 00:00:00,350000.0,3.0,2.5,2680,7836,2.0,3,1990,31456 117th Pl SE,Auburn,USA
2014-06-02 00:00:00,250000.0,4.0,2.0,1850,7560,1.0,4,1978,4511 S 262nd St,Kent,USA
2014-06-02 00:00:00,725995.0,4.0,2.5,3190,7869,2.0,3,2001,7704 Heather Ave SE,Snoqualmie,USA
2014-06-02 00:00:00,1000000.0,3.0,2.5,2730,5832,2.0,3,1998,13428 NE 12th Pl,Bellevue,USA
2014-06-02 00:00:00,686000.0,3.0,1.5,1840,9990,2.0,5,1961,11727 9th Ave NW,Seattle,USA
2014-06-02 00:00:00,665000.0,4.0,2.5,2720,10000,2.0,3,1987,2110 216th Pl NE,Sammamish,USA
2014-06-02 00:00:00,1965221.0,4.0,3.5,4370,8510,2.0,3,2003,2523-2533 103rd Ave SE,Bellevue,USA
2014-06-02 00:00:00,653000.0,3.0,2.5,2290,3475,2.0,3,2006,2172 NE Noble St,Issaquah,USA
2014-06-02 00:00:00,430000.0,2.0,1.0,990,4802,1.0,3,1947,8059 Loyal Way NW,Seattle,USA
2014-06-02 00:00:00,305000.0,2.0,1.5,1140,2980,2.0,3,1988,4150 244th Pl SE,Issaquah,USA
2014-06-02 00:00:00,809000.0,4.0,1.5,1840,4337,2.0,4,1917,1218 19th Ave E,Seattle,USA
2014-06-02 00:00:00,440150.0,2.0,1.0,1110,6800,1.0,5,1947,12216 Greenwood Ave N,Seattle,USA
2014-06-02 00:00:00,615000.0,4.0,2.5,2150,9070,2.0,4,1985,14151 174th Pl NE,Redmond,USA
2014-06-02 00:00:00,1035000.0,3.0,2.5,2230,5750,2.0,3,2003,1840-1846 9th St W,Kirkland,USA
2014-06-02 00:00:00,455000.0,2.0,1.0,1170,6000,1.0,4,1941,9552 Phinney Ave N,Seattle,USA
2014-06-02 00:00:00,635000.0,3.0,2.5,1960,7200,1.0,4,1940,4131 51st Ave S,Seattle,USA
2014-06-02 00:00:00,675000.0,3.0,2.25,2610,9002,2.0,3,1988,10090 177th Ave NE,Redmond,USA
2014-06-02 00:00:00,316000.0,3.0,2.25,2130,8721,1.0,3,1987,20312 102nd Pl SE,Kent,USA
2014-06-02 00:00:00,955000.0,3.0,2.25,3020,43560,2.0,3,1969,12599 NE 39th St,Bellevue,USA
2014-06-02 00:00:00,985000.0,3.0,1.75,1670,5400,2.0,5,1912,1808 38th Ave E,Seattle,USA
2014-06-02 00:00:00,465500.0,3.0,1.75,1890,7004,1.0,3,1965,5047 43rd Ave S,Seattle,USA
2014-06-02 00:00:00,305000.0,3.0,1.0,950,13475,1.0,3,1950,2023 NE 175th St,Shoreline,USA
2014-06-02 00:00:00,645000.0,4.0,2.5,2430,14400,1.0,5,1963,15048 NE 11th Pl,Bellevue,USA
2014-06-02 00:00:00,730000.0,4.0,2.0,2360,6000,1.0,5,1939,3635 41st Ave W,Seattle,USA
2014-06-02 00:00:00,366000.0,3.0,1.75,1510,8301,1.0,3,1967,8835 NE 138th St,Kirkland,USA
2014-06-02 00:00:00,290000.0,3.0,2.5,2080,4828,2.0,3,2002,25420 157th Ave SE,Covington,USA
2014-06-02 00:00:00,472500.0,3.0,2.0,1750,15500,1.0,3,1982,20604 SE 24th St,Sammamish,USA
2014-06-02 00:00:00,550000.0,3.0,2.0,1810,4064,1.5,3,1925,7820 Ashworth Ave N,Seattle,USA
2014-06-02 00:00:00,410000.0,4.0,1.75,1790,11875,1.0,4,1969,560 SW Fernwood St,Issaquah,USA
2014-06-02 00:00:00,440000.0,4.0,2.75,2340,11034,1.0,3,1967,19311 47th Ave NE,Lake Forest Park,USA
2014-06-02 00:00:00,535000.0,3.0,2.5,1690,9626,2.0,3,1984,4501-4507 186th Ave SE,Issaquah,USA
2014-06-02 00:00:00,300000.0,4.0,2.5,2070,7476,2.0,3,2003,11366 SE 298th Pl,Auburn,USA
2014-06-02 00:00:00,432500.0,3.0,2.5,2240,6396,2.0,3,2002,7311 Silent Creek Ave SE,Snoqualmie,USA
2014-06-02 00:00:00,870000.0,4.0,3.0,4500,21780,2.0,3,1980,5003 E Mercer Way,Mercer Island,USA
2014-06-02 00:00:00,492000.0,3.0,1.75,2770,39927,1.0,4,1978,15017 253rd Ave SE,Issaquah,USA
2014-06-02 00:00:00,199950.0,3.0,1.0,1010,7245,1.0,3,1969,29910-29918 21st Ave S,Federal Way,USA
2014-06-02 00:00:00,439800.0,3.0,1.5,1120,6900,1.0,5,1956,15524 SE 9th St,Bellevue,USA
2014-06-02 00:00:00,320000.0,5.0,2.5,3020,21441,1.0,4,1978,29234 158th Ave SE,Kent,USA
2014-06-02 00:00:00,687000.0,4.0,3.25,4400,186846,2.0,4,1993,28808 SE Mud Mountain Rd,Enumclaw,USA
2014-06-02 00:00:00,345000.0,3.0,1.75,1990,5650,1.0,3,1963,10238 65th Ave S,Seattle,USA
2014-06-02 00:00:00,274950.0,3.0,1.0,1450,8820,1.0,3,1958,5619 S 149th St,Tukwila,USA
2014-06-02 00:00:00,270000.0,4.0,2.5,1920,8497,2.0,3,1998,5307-5311 Quincy Ave SE,Auburn,USA
2014-06-02 00:00:00,342000.0,2.0,2.5,1175,1366,2.0,3,2005,9219 Stone Ave N,Seattle,USA
2014-06-02 00:00:00,327000.0,3.0,1.5,1320,13200,1.0,3,1970,11406 Nile Ave NE,Renton,USA
2014-06-02 00:00:00,610000.0,5.0,2.5,3990,3839,1.0,4,1962,431 26th Ave E,Seattle,USA
2014-06-02 00:00:00,455000.0,2.0,1.0,1140,5720,1.0,3,1947,2711 NE 75th St,Seattle,USA
2014-06-02 00:00:00,540000.0,4.0,1.75,1720,4240,1.5,4,1925,2722 30th Ave S,Seattle,USA
2014-06-02 00:00:00,411000.0,4.0,2.75,2150,9915,1.0,5,1976,7302 127th Pl SE,Newcastle,USA
2014-06-02 00:00:00,544000.0,3.0,1.5,1790,8203,1.5,3,1910,Schmitz Park to Alki Trail,Seattle,USA
2014-06-02 00:00:00,802000.0,2.0,2.5,2210,6327,1.0,3,2003,23216 NE 126th St,Redmond,USA
2014-06-02 00:00:00,568500.0,3.0,2.75,2180,7519,1.0,4,1981,10629 161st Avenue Northeast,Redmond,USA
